,42 South Street,49 Beekman Street,100 Duane Street,14 N. Moore Street,75 Canal Street,25 Pitt Street,222 East 2 Street,340 East 14 Street,253 Lafayette Street,42 Great Jones Street,108 East 13 Street,132 West 10 Street,440 West 38th Street,220 West 37 Street,150 West 19 Street,142 West 31 Street,14 East 18 Street,234 East 29 Street,238 East 40 Street,782 Eighth Avenue,215 W 58th Street,131 Amsterdam Avenue,207 West 77th Street,120 West 83 Street,165 East 51 Street,221 East 75 Street,159 East 85 Street,1367 Fifth Avenue,1836 Third Avenue,242 East 111 Street,2282 Third Avenue,145 West 100th St.,500 West 113 Street,111 West 133 Street,415 West 125 Street,513 West 161 Street,29 Vermilyea Avenue,363 Broome Street,530 West 43 Street,157 E 67th St,248 West 143 Street,503 West 139 Street,515 West 181 Street,124 Liberty Street,33 West 43 Street,227 Sixth Avenue,518 West 170 Street,20 Rear Bloomfield Street,341 East 143 Street,330 East 150th Street,720 Melrose Ave.,1155 Washington Ave.,1160 Ogden Ave.,618 East 138 Street,1226 Seneca Ave.,1781 Monroe Ave.,1901 Sedgwick Ave.,460 Cross Bronx Expressway,453 E 176 Street,1215 Intervale Ave.,2417 Webster Ave.,925 East Tremont Ave.,2928 Briggs Ave.,1689 Story Ave.,1843 White Plains Rd.,1518 Williamsbridge Road,1454 Astor Ave.,3431 White Plains Road,3446 Eastchester Road,755 East 233 Street,21 Asch Loop,2924 Bruckner Blvd.,3929 East Tremont Ave.,169 Schofield Street,4550 Henry Hudson Parkway E.,2225 Belmont Ave.,3025 Bailey Ave.,655 Prospect Ave.,1214 Castle Hill Ave.,1259 Morris Ave.,1655 Washington Ave,2175 Walton Ave.,172 Tillary Street,409 State Street,74 Middagh Street,274 Hicks Street,252 Lorraine St.,31 Richards Street,436 39th St,788 Union Street,395 4th Ave.,530 11th Street,494 Dean Street,489 Saint John's Place,1352 Saint John's Place,423 Ralph Ave.,25 Rockaway Ave.,940 Dekalb Avenue,32 Ralph Ave.,495 Hancock Street,701 Park Avenue,206 Monroe Street,850 Bedford Ave.,160 Carlton Ave.,26 Hooper Street,161 South 2nd Street,187 Union Ave.,205 Greenpoint Ave.,75 Richardson Street,1201 Grand Street,43 Morgan Ave.,650 Hart Street,392 Himrod Street,582 Knickerbocker Ave.,617 Central Ave.,107 Watkins Street,885 Howard Ave.,165 Bradford st.,480 Sheffield Ave.,998 Liberty Ave.,799 Lincoln Ave.,5105 Snyder Ave.,491 Rogers Ave.,2900 Snyder Ave.,1210 Cortelyou Road,1367 Rogers Ave.,1307 Prospect Ave.,4210 12th Ave.,1336 60th Street,6630 3rd Avenue,9219 5th Ave.,1157 79th St.,8653 18th Ave.,126 Foster Ave.,2312 65th Street,1635 E. 14th Street,2429 86th Street,2510 Neptune Ave.,901 Avenue U,2929 W. 8th Street,1361 Rockaway Parkway,6405 Avenue N,1851 E. 48 Street,2732 E. 11th Street,2165 Gerritsen Ave.,Brooklyn Navy Yard Building 292,5113 4th Avenue,1815 Sterling Place,10-40 47th Ave.,41-24 51st Street,33-51 Greenpoint Avenue,11-15 37th Avenue,37-20 29th Street,30-89 21st Street,"42-06, 42-08 Astoria Blvd. South",22-63 35th St.,81-17 Northern Blvd.,97-28 43rd Avenue,27-12 Kearney Street,108-01 Horace Harding Exp.,64-18 Queens Blvd.,56-29 68th Street,86-53 Grand Avenue,111-02 Queens Blvd.,66-44 Myrtle Avenue,78-11 67th Road,119-11 14th Road,12-49 149th Street,40-18 Union Street,41-20 Murray Street,36-18 Francis Lewis Blvd.,40-18 214th Place,159-06 Union Turnpike,61-20 Utopia Parkway,64-04 Springfield Blvd.,44-01 244th Street,254-20 Union Turnpike,89-40 87th Street,103-17 98th Street,101-02 Jamaica Avenue,91-45 121st Street,107-12 Lefferts Blvd.,153-11 Hillside Avenue,104-12 Princeton Street,111-36 Merrick Blvd.,91-04 197th Street,218-44 97th Avenue,143-15 Rockaway Blvd.,117-11 196th Street,145-50 Springfield Blvd.,142-04 Brookville Blvd.,158-57 Cross Bay Blvd.,257 Beach 116th Street,402 B. 169 Street,92-20 Rockaway Beach Blvd.,56-07 Metropolitan Avenue,"16-15, 16-17, 16-19 Central Ave.",420A Weaver Ave,48-06 Rockaway Beach Blvd,14 Brighton Avenue,1189 Castleton Avenue,412 Broadway,875 Jewett Avenue,74 Broad Street,3067 Richmond Road,1573 Castleton Avenue,65 Harbor Road,1400 Richmond Avenue,3730 Victory Boulevard,256 Hylan Blvd.,278 McClean Avenue,1850 Clove Road,1592 Richmond Road,256 Nelson Ave.,345 Annadale Road,1560 Drumgoole Road West,7219 Amboy Road,1100 Rossville Ave,305 Front Street
BX37,2091.05,2071.28,2132.29,2217.22,2006.6,1948.23,1925.19,1797.94,2039.82,1958.85,1884.48,2010.35,1829.9,1803.08,1965.84,1826.56,1869.9,1709.81,1651.92,1739.69,1624.38,1544.83,1442.5,1507.52,1599.36,1396.84,1352.1,1202.42,1243.4,1132.69,1031.9,1448.24,1326.61,1141.99,1169.91,995.74,974.34,2094.2,1701.14,1502.91,1051.86,1143.65,761.02,2159.84,1685.92,2167.48,888.72,2044.91,865.45,885.96,756.07,699.92,831.26,809.36,685.49,754.87,743.54,541.69,595.77,585.53,665.24,424.99,613.38,519.25,213.61,112.33,275.81,409.34,431.41,645.17,465.55,332.5,452.04,871.66,842.92,573.71,873.39,749.25,292.91,760.79,637.36,708.77,2190.47,2396.39,2322.54,2460.99,2540.9,2567.32,2724.55,2469.32,2572.68,2578.78,2368.8,2355.84,2253.7,2110.46,1885.89,2221.86,2007.61,2223.52,2148.53,2263.37,2093.27,2173.8,2042.14,2076.54,2016.88,1839.44,1898.27,1758.12,1953.35,1982.03,1858.55,1891.5,1851.34,1985.76,2158.95,1891.69,1990.08,1820.48,1928.12,2233.32,2478.32,2383.94,2598.49,2479.8,2669.19,2701.84,2752.19,2766.06,2990.85,2908.38,2953.26,2725.19,2834.3,2690.68,2955.05,2965.72,2793.15,2852.79,2120.48,2496.14,2525.65,2641.86,2673.8,2147.58,2795.52,2111.93,1714.95,1561.71,1664.71,1483.07,1431.37,1306.26,1312.57,1278.76,1148.88,1195.98,1067.85,1174.66,1477.73,1583.17,1332.58,1318.61,1631.3,1617.04,925.48,688.12,958.22,1004.9,1002.81,1027.28,1359.13,1166.2,1119.33,1249.72,1406.06,1604.2,1586.7,1451.39,1373.58,1415.15,1376.01,1340.51,1561.58,1353.44,1278.96,1447.27,1453.32,1761.01,1756.73,1823.83,2777.17,2748.99,2592.91,1766.4,2383.92,942.46,2663.06,3333.13,3003.78,3060.82,2971.81,3476.34,3379.37,2916.76,2899.3,2786.11,2917.61,3365.53,3329.8,3265.57,3489.31,3811.33,3486.81,3465.12,3491.25,3252.14,3547.83
BX46,1943.98,1924.22,1985.22,2070.16,1859.53,1801.17,1778.12,1650.87,1892.76,1811.78,1737.42,1863.29,1664.66,1652.18,1818.77,1679.5,1722.83,1562.74,1504.85,1592.62,1477.31,1379.59,1277.27,1342.28,1452.29,1249.78,1205.03,1055.35,1096.33,985.62,884.83,1283.0,1161.38,976.76,1004.68,830.5,816.35,1947.13,1535.9,1355.84,886.63,978.41,595.78,2012.77,1538.86,2005.62,723.48,1879.67,753.43,806.54,678.59,610.67,666.02,662.29,530.08,589.63,642.23,376.46,430.53,470.24,602.13,347.51,702.98,335.53,199.81,259.9,433.02,510.9,588.62,767.77,622.76,362.2,430.77,955.36,951.39,521.77,899.69,626.04,133.69,657.6,478.96,607.46,2157.83,2336.08,2175.47,2313.93,2393.83,2420.25,2577.48,2446.26,2512.38,2555.72,2345.74,2332.78,2230.63,2087.39,1862.82,2198.79,1984.55,2200.45,2125.46,2240.3,2070.2,2150.73,2019.07,2053.37,1993.81,1692.37,1875.2,1735.05,1930.29,1958.96,1835.48,1868.43,1828.28,1962.7,2135.88,1868.63,1967.02,1797.42,1905.05,2210.26,2455.25,2360.87,2575.42,2456.73,2599.09,2678.77,2729.12,2618.99,2843.78,2863.56,2917.76,2702.12,2811.23,2667.62,2931.99,2942.65,2770.08,2829.73,2097.41,2473.08,2502.58,2618.79,2650.74,2124.51,2648.46,2088.87,1567.88,1443.98,1517.64,1336.01,1284.3,1159.2,1165.5,1131.69,1125.81,1172.91,1044.78,1151.59,1454.67,1560.1,1309.51,1295.55,1608.24,1593.98,902.42,665.05,935.16,981.83,928.07,952.54,1284.39,1091.45,1044.58,1192.54,1331.32,1581.13,1563.63,1428.32,1350.51,1392.08,1352.94,1317.45,1538.52,1278.7,1204.22,1424.2,1378.57,1696.15,1681.98,1800.76,2754.1,2725.93,2569.85,1743.33,2360.85,878.89,2639.99,3167.89,2838.54,2895.58,2806.57,3311.11,3214.13,2751.52,2734.06,2620.88,2752.37,3218.47,3182.73,3100.33,3324.07,3646.09,3321.58,3299.88,3326.01,3086.9,3400.76
QN30,1133.01,1140.02,1114.54,1082.94,906.61,891.3,934.89,925.81,1040.3,1023.35,948.98,1064.68,903.01,886.59,1020.17,880.89,934.4,774.31,701.65,956.63,883.26,1067.04,1116.15,1225.93,827.82,958.32,1004.08,1203.07,1179.87,1250.5,1149.72,1266.33,1412.91,1445.13,1353.06,1515.75,1619.84,946.07,1015.45,838.09,1460.1,1545.77,1542.29,1228.58,890.37,1174.89,1528.94,1225.18,1260.59,1374.92,1319.25,1525.06,1405.28,1122.9,1351.75,1678.93,1508.36,1525.67,1579.75,1396.04,1769.66,1526.23,1823.13,1472.01,1672.45,1537.78,1667.66,1911.76,1823.27,2014.58,1774.56,1488.98,1425.2,2103.39,1884.97,1719.62,1703.18,1298.37,1505.29,1514.65,1572.23,1627.23,849.51,1055.42,1035.79,1141.76,1207.77,1307.26,1391.42,1128.36,1231.71,1237.81,1027.83,1014.87,988.91,815.97,589.88,763.78,710.0,927.51,659.52,887.17,717.07,832.83,701.17,689.9,579.18,537.77,536.59,269.11,464.34,607.65,412.26,520.23,555.33,782.38,917.45,768.62,867.01,786.77,961.0,1146.79,1188.13,1297.4,1511.95,1393.26,1365.82,1560.75,1611.09,1566.87,1764.04,1767.29,1812.17,1584.09,1727.02,1618.06,1869.05,2126.42,1720.53,2014.98,1047.86,1423.52,1453.03,1841.17,1601.18,750.62,1462.4,855.61,575.98,499.52,371.7,785.04,700.27,812.1,709.46,777.75,534.99,536.97,731.63,503.75,263.68,135.44,351.58,829.86,366.17,413.99,1111.18,1036.41,848.71,945.06,1013.64,1119.36,969.66,773.19,985.54,1185.99,1333.12,774.6,911.13,751.93,837.07,883.22,968.63,933.13,1154.2,1227.63,1206.02,1039.89,1295.55,1353.63,1377.07,1080.18,2033.52,1948.31,1849.27,257.63,1976.54,1227.88,2180.14,2594.3,2491.53,2548.57,2494.67,2339.52,2671.92,2404.51,2481.02,2505.75,2731.77,2181.16,2140.27,2134.02,2349.76,3188.98,3203.24,3398.2,3476.7,3185.22,2363.45
QN31,1101.39,1081.62,1085.88,1054.28,877.95,862.65,906.23,726.95,905.46,824.48,750.12,865.82,704.14,687.72,821.3,682.03,735.53,575.44,502.78,642.71,529.87,713.65,762.76,872.54,487.11,604.93,650.69,849.69,826.48,926.61,956.55,912.94,1059.52,1169.06,1069.7,1353.61,1427.23,917.41,692.06,484.7,1213.53,1235.57,1314.58,1170.18,588.95,1032.44,1366.81,1026.32,1098.46,1212.79,1157.11,1362.93,1243.14,960.76,1189.62,1516.79,1346.22,1363.54,1417.62,1233.91,1607.53,1364.1,1661.0,1309.87,1510.31,1632.89,1785.08,1784.52,1940.69,1898.63,1808.48,1564.57,1542.62,2152.18,1722.84,1557.48,1541.05,1136.23,1450.43,1352.52,1410.09,1465.09,820.85,1026.76,1007.13,1113.1,1179.12,1278.6,1362.76,1099.7,1203.05,1209.16,999.18,986.22,1237.2,1120.18,894.09,882.12,828.34,1048.68,777.86,893.74,723.64,804.17,672.52,686.2,626.55,308.22,507.93,456.4,687.7,725.99,663.84,814.64,860.29,1086.59,1221.66,1073.57,1171.96,1110.81,1285.04,1431.32,1171.04,1343.3,1484.67,1439.16,1337.17,1532.09,1582.44,1538.21,1735.39,1738.63,1783.52,1555.44,1698.36,1800.59,1840.39,2130.96,1846.17,2023.58,1352.07,1727.73,1757.24,2084.01,1904.15,759.53,1433.74,1159.82,344.92,304.43,95.58,431.65,346.88,477.63,508.06,583.74,532.94,635.68,760.06,664.07,327.06,445.82,549.46,990.18,690.2,724.36,1159.55,1153.83,880.43,1002.09,1131.06,1236.78,1087.07,890.61,1102.96,1303.41,1450.54,1098.63,1235.17,1075.97,1083.62,1125.19,1086.05,1050.55,1271.62,1345.04,1323.44,1157.31,1412.97,1471.05,1494.49,1404.22,2357.56,2253.26,2173.3,555.72,2093.96,1345.3,2373.09,2565.64,2462.88,2519.92,2466.01,2310.86,2643.27,2375.86,2452.36,2477.1,2703.12,2152.5,2111.62,2105.36,2321.11,3160.32,3174.58,3251.71,3277.84,3038.72,2334.8
QN18,1470.32,1477.33,1451.85,1420.24,1243.92,1228.61,1272.2,1223.7,1377.61,1321.24,1246.88,1362.57,1200.9,1184.48,1318.06,1178.79,1232.29,1072.2,999.54,1254.52,1186.2,1369.99,1419.09,1528.88,1125.71,1261.27,1307.03,1393.19,1434.17,1323.46,1222.68,1569.28,1656.63,1518.09,1426.02,1588.71,1692.8,1283.38,1313.35,1141.03,1533.06,1618.73,1615.24,1565.89,1188.26,1512.2,1601.9,1523.07,1333.55,1447.88,1392.21,1598.02,1478.24,1195.86,1424.71,1718.7,1581.32,1505.52,1559.6,1469.0,1763.54,1572.77,1896.09,1396.94,1529.84,1352.61,1482.5,1726.59,1638.1,1829.41,1589.39,1303.82,1240.04,1918.23,1957.94,1735.4,1776.14,1371.33,1320.12,1587.61,1608.02,1700.19,1186.81,1383.86,1373.1,1479.07,1545.08,1644.57,1728.73,1456.8,1560.15,1566.25,1356.27,1343.31,1180.56,1007.62,781.53,1057.39,903.25,1119.16,953.13,1180.79,1010.69,1161.27,1038.48,1047.06,936.34,892.99,873.9,635.33,757.96,826.1,702.62,735.57,746.98,972.98,1109.1,878.91,977.3,821.18,994.02,1312.14,1440.59,1462.76,1677.31,1558.62,1694.26,1780.66,1831.01,1904.18,2101.35,1987.2,2032.08,1804.01,1913.12,1769.5,2040.68,2088.1,1871.97,1975.18,1199.3,1574.96,1604.47,1764.24,1752.62,1107.79,1799.7,1047.26,873.87,724.72,680.35,974.39,922.68,918.56,798.12,844.92,437.54,312.92,507.59,299.26,496.77,492.1,265.7,508.03,522.66,293.31,903.78,851.24,624.66,746.32,828.47,934.19,784.49,588.02,800.38,1000.82,1147.95,595.0,687.23,528.03,582.19,628.33,734.99,741.32,962.38,1016.62,1020.85,848.07,1103.74,1161.82,1185.25,928.66,1882.0,1871.38,1697.75,472.97,1784.72,1042.71,2028.62,2931.61,2828.84,2885.88,2831.98,2676.83,3009.23,2741.82,2818.33,2843.06,3069.08,2518.47,2477.58,2471.33,2687.07,3526.29,3540.54,3735.51,3774.6,3522.52,2700.76
QN29,1296.02,1303.03,1277.55,1245.94,1069.62,1054.31,1097.9,1118.55,1203.31,1216.08,1141.72,1257.42,1095.74,1079.32,1212.9,1073.63,1127.13,967.04,894.38,1051.45,938.6,1122.38,1171.49,1281.27,895.84,1013.66,1059.43,1252.38,1235.21,1182.65,1081.86,1321.67,1468.25,1377.28,1285.21,1447.9,1551.99,1109.08,1100.79,893.43,1392.25,1477.92,1474.43,1391.59,997.68,1337.9,1461.09,1417.92,1192.74,1307.07,1251.4,1457.21,1337.43,1055.05,1283.9,1611.08,1440.51,1446.36,1500.44,1328.19,1701.81,1458.38,1755.28,1337.79,1470.68,1293.45,1423.34,1667.43,1578.94,1770.25,1530.23,1244.66,1241.56,1859.07,1817.12,1651.77,1635.33,1230.52,1260.96,1446.8,1504.38,1559.38,1012.52,1218.43,1198.8,1304.77,1370.78,1470.27,1554.43,1291.37,1394.72,1400.82,1190.84,1177.88,1240.98,1068.05,841.96,1008.11,954.33,1174.67,903.85,1085.41,915.31,995.84,864.18,898.58,823.51,777.08,720.31,513.44,708.67,851.98,656.59,772.31,807.41,1034.46,1169.53,1020.69,1119.08,1038.85,1213.08,1398.86,1362.71,1534.97,1676.34,1630.83,1528.83,1723.76,1774.1,1729.88,1927.05,1930.3,1975.18,1747.1,1890.03,1870.14,2032.06,2322.53,1972.6,2209.61,1299.93,1675.6,1705.11,1998.68,1853.26,969.62,1625.41,1107.68,768.71,472.7,564.44,787.74,736.03,731.9,657.31,704.11,296.73,175.81,370.48,300.79,259.59,326.47,75.88,581.18,618.24,431.55,766.67,792.08,487.55,609.21,829.99,935.72,786.01,589.55,801.9,1002.34,1149.48,829.43,921.66,762.47,782.55,824.13,784.99,749.49,970.56,1043.98,1022.38,856.24,1111.91,1169.99,1193.42,1163.1,2116.44,2105.81,1932.18,509.7,1792.89,1039.24,2072.03,2757.31,2654.54,2711.58,2657.68,2502.53,2834.93,2567.52,2644.03,2668.76,2894.78,2344.17,2303.28,2297.03,2512.77,3351.99,3366.25,3561.21,3669.44,3348.23,2526.46
BK38,529.09,414.85,449.48,487.75,417.2,544.42,596.8,647.53,505.67,544.92,638.71,683.83,1057.06,1040.65,812.73,912.29,710.21,824.09,972.66,1110.68,1129.57,1319.81,1368.92,1488.68,984.78,1255.61,1301.38,1496.8,1469.29,1575.97,1541.78,1560.05,1706.63,1812.56,1716.82,1934.54,2012.46,391.39,1140.95,1147.44,1854.56,1850.86,1899.81,503.41,1044.42,615.64,1965.37,794.77,1769.0,1926.99,1915.7,2130.03,1969.03,1746.95,1975.81,2242.68,2072.11,2136.25,2148.46,2020.1,2333.42,2150.28,2386.88,2096.06,2296.5,2308.16,2438.04,2570.7,2593.64,2624.52,2544.93,2259.36,2195.58,2873.77,2309.71,2343.67,2266.94,1922.42,2236.62,2078.4,2196.28,2190.98,194.26,235.37,258.99,328.7,311.77,411.26,495.42,410.08,435.99,481.18,436.47,481.45,784.62,758.85,816.3,615.69,714.08,605.23,495.58,468.87,395.13,199.97,373.48,626.08,463.67,765.19,606.45,754.28,634.49,648.2,808.41,783.08,835.36,907.37,962.19,953.03,1051.43,1084.65,1228.58,916.07,666.28,828.05,786.99,923.91,569.42,681.95,780.38,670.87,868.04,923.5,977.7,792.55,935.48,1037.7,1069.85,1368.07,1083.28,1260.69,1171.97,1316.94,1270.39,1321.13,1263.58,498.09,566.39,949.2,1016.07,1088.42,857.96,1246.47,1186.52,1317.27,1350.07,1418.36,1175.61,1328.39,1402.73,1317.03,969.73,1018.97,1183.43,1509.04,943.39,1153.84,1852.26,1806.78,1573.14,1694.81,1784.01,1889.73,1719.83,1543.56,1755.92,1956.36,2103.5,1252.21,1420.03,1263.67,1416.68,1462.82,1615.74,1598.81,1819.88,1910.32,1976.39,1705.56,1961.23,1865.08,1888.52,1389.81,2148.16,1984.15,2158.9,868.38,2504.42,1998.25,2489.77,1698.3,1719.15,1663.43,1598.67,1443.52,1775.92,1802.81,1885.83,1761.48,1947.31,1285.16,1244.27,1238.02,1453.76,2292.98,2307.23,2598.07,2774.55,2400.75,1467.45
BK35,1120.99,1020.95,1055.58,1066.09,894.59,879.28,922.87,1009.14,1028.27,1050.24,1132.68,1189.96,1345.04,1328.63,1314.24,1322.93,1194.17,1216.34,1143.68,1398.66,1325.3,1509.08,1558.18,1667.97,1269.86,1400.36,1446.12,1645.11,1621.91,1722.03,1746.11,1708.37,1854.94,1964.49,1865.13,2112.14,2216.24,934.04,1457.49,1280.12,2008.95,2031.0,2110.01,1109.51,1332.4,1162.87,2125.34,1372.05,1856.99,1971.31,1915.64,2121.45,2001.67,1719.29,1948.15,2275.32,2104.75,2122.07,2176.15,1992.44,2366.06,2122.63,2419.53,2068.4,2250.37,2073.14,2203.02,2447.12,2358.63,2549.94,2309.92,2024.34,1994.29,2638.75,2481.37,2316.01,2299.58,1894.76,2040.65,2111.05,2168.62,2223.62,661.02,736.67,847.31,953.28,967.42,1066.91,1071.37,753.21,912.96,862.66,652.68,561.72,420.09,380.9,300.81,253.84,167.96,257.54,357.89,430.18,457.13,575.62,547.43,675.71,432.95,772.37,579.57,557.3,368.86,307.31,493.97,415.02,351.49,493.31,584.24,504.37,602.77,635.99,779.92,688.67,666.02,839.03,1053.58,934.89,990.67,1122.15,1172.5,1259.11,1456.29,1328.69,1373.58,1145.5,1288.42,1208.03,1430.45,1716.39,1310.49,1604.95,758.78,1019.55,1043.0,1522.61,1191.15,586.91,1154.64,566.53,1006.63,1044.2,813.74,1227.07,1142.3,1273.05,1305.85,1374.15,1131.39,1186.11,1358.51,1138.21,925.52,801.18,986.05,1072.49,528.2,829.38,1646.54,1571.77,1463.5,1554.01,1598.27,1688.44,1283.29,1312.9,1583.11,1784.02,1684.6,785.16,955.82,796.63,989.92,1036.07,1192.71,1172.05,1393.12,1472.11,1611.18,1272.2,1534.47,1416.42,1439.86,941.15,1848.07,1684.07,1710.24,602.76,2055.76,1796.96,2041.11,2311.06,2326.76,2271.04,2206.27,2056.28,2388.69,2387.68,2464.18,2369.08,2554.92,1897.92,1842.75,1845.63,2066.53,2893.24,2920.0,3210.84,3382.16,3008.36,2080.22
BK78,1026.07,930.12,964.75,975.26,799.67,784.36,827.95,914.22,933.35,955.32,1037.76,1095.05,1224.14,1207.73,1219.32,1202.03,1099.26,1095.44,1022.78,1277.77,1204.4,1388.18,1437.29,1547.07,1148.96,1279.46,1325.22,1524.21,1501.01,1601.14,1625.21,1587.47,1734.05,1843.59,1744.23,1991.24,2095.34,839.13,1336.59,1159.22,1888.05,1910.1,1989.11,1018.68,1211.51,1067.95,2004.44,1277.14,1736.09,1850.41,1794.74,2000.56,1880.77,1598.39,1827.25,2154.42,1983.85,2001.17,2055.25,1871.54,2245.16,2001.73,2298.63,1947.5,2083.62,1906.39,2036.27,2280.37,2191.88,2383.19,2143.17,1857.59,1827.54,2472.0,2360.47,2195.11,2178.68,1773.86,1873.9,1990.15,2047.72,2102.72,570.19,733.0,756.48,862.44,928.46,1027.94,1099.2,805.94,909.29,915.4,705.42,671.6,681.22,529.74,303.65,347.83,237.89,514.39,292.68,485.66,389.74,510.41,456.6,554.81,338.03,651.47,458.67,436.4,247.97,108.0,229.89,178.11,322.71,496.15,631.22,507.22,605.61,621.25,782.76,860.55,786.62,976.76,1184.61,1072.62,1043.41,1232.03,1282.38,1274.65,1471.82,1438.57,1483.46,1255.38,1398.3,1331.83,1540.33,1830.9,1434.3,1723.52,761.62,1137.29,1166.8,1579.77,1314.95,491.99,1170.17,569.37,885.73,923.3,692.84,1106.18,1021.4,1152.15,1184.95,1253.25,1010.49,996.42,1191.09,948.52,739.74,611.49,796.36,904.07,338.42,626.78,1479.79,1405.02,1296.74,1387.26,1431.52,1521.69,1114.87,1146.15,1416.36,1617.27,1517.85,647.24,817.9,658.71,811.71,857.85,1010.77,993.84,1214.91,1305.36,1444.43,1100.6,1356.26,1389.94,1413.37,914.66,1850.92,1686.91,1683.75,383.09,2029.27,1630.21,2014.62,2314.99,2335.84,2280.12,2215.35,2060.21,2392.61,2296.84,2373.35,2378.16,2564.0,1901.84,1860.96,1854.7,2070.45,2909.66,2923.92,3214.76,3391.24,3017.44,2084.14
BX27,1576.16,1556.39,1617.4,1702.33,1491.71,1433.34,1410.3,1283.05,1524.93,1443.96,1369.59,1495.46,1340.58,1288.19,1450.95,1311.67,1355.01,1194.92,1137.03,1224.8,1109.49,1198.8,1096.47,1101.19,1084.47,881.95,837.21,687.53,728.51,617.79,517.01,959.18,950.97,709.24,720.35,779.86,851.01,1579.31,1274.14,988.02,668.84,803.7,630.44,1644.95,1171.03,1652.59,758.14,1669.73,387.53,440.64,356.78,462.61,669.39,292.61,134.85,624.29,676.89,411.12,465.19,281.99,669.14,412.18,786.78,377.63,557.89,695.68,868.8,868.97,1024.4,1058.36,912.81,668.9,687.19,1256.51,1116.14,605.57,934.35,246.64,554.76,523.47,465.63,642.12,1790.01,1968.26,1807.65,1946.1,2026.01,2052.43,2209.66,2092.08,2144.55,2201.54,1991.56,1978.6,2198.27,2025.33,1799.24,1895.21,1841.43,2061.77,1790.94,1886.12,1716.03,1796.55,1664.9,1689.86,1639.64,1328.86,1521.02,1470.73,1665.96,1739.08,1613.88,1729.59,1764.69,1991.74,2126.81,1977.98,2076.37,1970.73,2078.36,2356.15,2163.42,2335.68,2394.69,2431.54,2231.27,2378.28,2428.63,2251.17,2475.96,2495.74,2549.94,2401.63,2526.83,2646.78,2642.08,2946.71,2692.36,2869.77,2257.22,2632.89,2662.39,2792.1,2810.54,1770.34,2280.64,2064.97,1204.38,1080.47,1154.13,972.5,920.79,795.69,801.99,768.18,956.52,1161.76,1044.26,1256.0,1115.51,1283.76,1261.97,1522.8,1575.53,1512.96,1129.67,892.3,1162.41,1209.08,1184.49,1208.95,1518.11,1347.87,1301.0,1448.96,1587.74,1754.44,1736.94,1601.63,1523.82,1565.4,1526.26,1490.76,1711.82,1535.11,1460.63,1597.51,1634.99,1911.26,1934.69,1974.07,2927.41,2899.24,2743.16,1466.99,2534.16,1135.31,2813.3,3202.55,2873.2,2930.24,2841.23,3009.01,3248.79,2786.19,2768.72,2655.54,2787.03,2850.65,2814.91,2803.5,3019.25,3680.75,3356.24,3334.54,3360.68,3121.56,3032.94
BK83,1427.95,1332.01,1366.63,1377.15,1201.55,1186.25,1229.83,1316.1,1335.24,1357.21,1439.65,1496.93,1435.54,1419.12,1552.7,1413.42,1466.93,1306.84,1234.18,1489.16,1415.79,1599.57,1648.68,1758.46,1360.35,1490.85,1536.61,1735.61,1712.4,1775.25,1674.47,1798.86,1945.44,1969.89,1877.81,2040.5,2144.59,1241.01,1547.99,1370.62,1984.85,2070.52,2063.17,1420.56,1422.9,1469.83,2053.7,1679.02,1785.34,1899.67,1844.0,2049.81,1930.03,1647.65,1876.51,2057.02,2033.11,1843.85,1897.93,1920.8,2101.87,1911.1,2268.96,1735.27,1868.17,1690.94,1820.82,2064.92,1976.43,2167.74,1927.71,1642.14,1659.69,2256.55,2409.73,2073.73,2227.94,1823.12,1658.45,2039.4,1946.35,2074.85,972.08,1000.42,1158.36,1264.33,1231.18,1330.67,1150.16,1016.96,1176.71,1126.42,916.44,825.47,581.29,431.95,305.25,704.21,437.97,623.51,694.57,810.17,791.63,860.53,858.48,956.69,739.92,1000.82,860.55,621.41,580.12,538.29,414.82,447.77,351.27,301.49,474.68,153.41,305.81,93.56,267.79,608.79,811.99,759.4,973.95,855.26,1044.65,1077.3,1127.65,1386.02,1455.31,1283.84,1328.73,1100.65,1209.76,1066.15,1337.32,1513.73,1168.61,1400.81,495.94,871.61,901.11,1189.88,1049.27,893.87,1268.94,439.53,1108.51,1032.05,904.23,1317.57,1232.8,1332.04,1234.21,1302.5,1059.75,979.67,1020.54,828.18,788.43,660.19,845.06,720.8,335.77,652.78,1264.34,1189.57,1081.3,1171.81,1283.67,1373.84,848.5,998.3,1256.65,1457.1,1370.0,231.12,401.07,292.21,485.5,511.82,688.29,667.63,888.7,1019.4,1214.99,718.01,1002.77,862.24,885.67,386.97,1340.31,1297.01,1156.05,498.71,1501.58,1436.73,1486.92,2266.21,2281.91,2226.19,2161.43,2011.43,2343.84,2365.56,2563.15,2324.24,2510.07,1853.07,1797.9,1800.78,2021.68,2848.39,2875.15,3165.99,3337.31,2963.51,2035.37
